peak.name,baseMean.de,padj.nc12.v.nc11,lfc.nc12.v.nc11,padj.nc13.v.nc12,lfc.nc13.v.nc12,padj.nc14.v.nc13,lfc.nc14.v.nc13,padj.lnc14.v.nc14,lfc.lnc14.v.nc14,intergenic,promoter,intron,exon,genomic.feature,open.at.NC11,open.at.NC12,open.at.NC13,open.at.NC14,open.at.LNC14,class
scaffold_4:50314527-50314710,50.26284355,0.5469,0.5114,0.9386,0.05962,0.002213,0.9241,0.968,-0.05685,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50321789-50322002,24.46365678,0.4266,-0.6756,0.5359,-0.4226,0.009226,0.9669,0.2758,0.6725,FALSE,TRUE,FALSE,TRUE,promoter,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50333812-50333947,21.80225746,0.5113,0.7265,0.9446,0.06401,0.2026,0.4952,0.3083,0.6859,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50344491-50344644,35.67984694,0.3862,-0.6526,0.9837,-0.01814,0.5617,-0.228,0.6105,0.4249,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50350203-50350302,28.89005243,0.01257,-1.679,0.4573,0.4951,0.2165,0.4916,0.5236,0.541,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,group.19
scaffold_4:50353142-50353268,64.08600393,0.9439,0.07514,0.882,-0.1003,0.05644,-0.6004,0.8683,0.1911,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50353422-50353582,64.71975434,0.9272,-0.09209,0.7281,0.2001,0.108,-0.5035,0.9879,0.02306,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50353865-50353956,48.68804284,0.6718,-0.2904,0.8672,0.09614,0.3346,-0.2749,0.9324,0.09107,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50356517-50356798,379.8465094,0.9122,-0.06457,0.001442,0.6541,0.4536,-0.1512,0.1363,-0.4764,FALSE,FALSE,TRUE,TRUE,exon and intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50357306-50357662,424.316743,0.7584,0.1489,0.06514,0.417,0.0003384,-0.5821,0.2873,-0.3726,FALSE,FALSE,TRUE,TRUE,exon and intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:5035912-5036564,889.0037343,0.8771,0.1016,3.18E-05,0.9448,0.07122,-0.3925,0.2234,-0.5096,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50359419-50359861,607.0865913,0.705,0.1604,0.004041,0.517,0.02072,-0.3527,0.005239,-0.638,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50367826-50368410,184.2120785,0.2713,-0.5011,0.8089,-0.1043,1.68E-13,1.354,0.007019,0.7682,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,TRUE,TRUE,TRUE,group.15
scaffold_4:5037036-5037446,605.4316239,0.5755,0.3929,0.3356,0.4156,1.59E-05,-1.136,0.06104,-0.8947,FALSE,FALSE,FALSE,TRUE,exon,TRUE,TRUE,TRUE,TRUE,TRUE,group.1
scaffold_4:50370363-50370721,171.8043663,0.5491,-0.5004,0.5688,0.3299,0.2443,0.4207,0.5264,-0.5254,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50371888-50371971,26.06592625,0.746,-0.4035,0.9359,-0.08485,0.9288,-0.0531,0.6653,-0.5394,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50377433-50377647,62.46430832,0.4442,-0.532,0.6305,0.261,0.6418,0.1634,0.4181,-0.519,FALSE,FALSE,TRUE,FALSE,intron,TRUE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50378960-50379088,32.43569033,0.9558,-0.06274,0.9183,-0.07771,0.597,0.1964,0.1139,-0.844,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_4:50381474-50381776,67.04682199,0.9596,0.0556,0.9788,-0.02128,0.8915,0.05562,0.8935,-0.1616,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_4:50386653-50387066,174.6474602,0.4668,0.3287,0.497,-0.2173,0.1012,-0.3272,0.9575,-0.0477,FALSE,FALSE,FALSE,TRUE,exon,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50387362-50387454,28.18729255,0.8104,-0.2226,0.4333,-0.4558,0.5834,0.2263,0.8401,-0.2171,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50387790-50387953,82.46531482,0.8585,0.1495,0.7798,-0.1573,0.0001101,-1.069,0.9372,0.1008,FALSE,FALSE,FALSE,TRUE,exon,TRUE,TRUE,TRUE,TRUE,TRUE,group.13
scaffold_4:5039255-5040024,1229.786155,0.5224,0.24,0.001828,0.5479,2.81E-12,-0.9653,4.49E-06,-0.9469,FALSE,FALSE,TRUE,TRUE,exon and intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50392811-50392978,23.27033142,0.9654,-0.06739,0.5861,0.4218,0.263,-0.5224,0.9372,-0.1464,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50398226-50398325,19.82691436,0.2701,1.008,0.8976,-0.1158,0.02933,-0.8897,0.2198,-1.026,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50398514-50398688,41.55250232,0.9878,-0.02043,0.7944,0.1911,0.09889,-0.6264,0.7469,-0.3711,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,TRUE,TRUE,FALSE,not dynamic not in group
scaffold_4:50400196-50400498,90.29401041,0.1383,0.9334,0.9953,0.004303,0.2183,0.4031,0.8801,-0.1745,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:5040375-5040495,118.4141018,0.03639,0.9978,0.9805,0.01611,0.0002766,-0.907,0.0002171,-1.4,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,group.1
scaffold_4:50409186-50409655,171.1488308,0.03165,1.096,0.8761,-0.09629,0.0003676,-0.9769,0.4244,-0.5238,FALSE,TRUE,TRUE,TRUE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,group.1
scaffold_4:50409842-50409920,26.14228816,0.6067,0.4489,0.1021,0.7469,9.95E-10,-1.91,0.9418,-0.1098,FALSE,TRUE,FALSE,TRUE,promoter,FALSE,FALSE,FALSE,FALSE,FALSE,group.3
scaffold_4:50410574-50410667,31.47546732,0.2372,0.9207,0.9677,0.03579,0.1723,-0.5122,0.3365,-0.711,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50421700-50421824,27.33616833,0.4388,0.6924,0.842,0.1585,0.5283,-0.2686,0.1684,-0.9102,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_4:50422078-50422299,60.89601847,0.7169,0.2805,0.2294,0.5032,0.0688,-0.5078,0.906,-0.1274,FALSE,TRUE,TRUE,TRUE,promoter,TRUE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50457540-50457817,62.6528728,0.3539,-0.4964,0.3328,-0.3753,0.9141,-0.03578,0.5455,0.3442,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50478827-50478901,14.70413895,0.3337,-1.071,0.3757,0.7791,0.925,-0.06179,0.975,-0.072,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50481546-50481639,16.49253547,0.4027,0.9182,0.7566,0.2698,0.3135,-0.4799,0.8201,-0.3328,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50488128-50488678,153.9899494,0.4901,0.5424,0.258,0.5458,0.2471,-0.4022,0.9377,-0.113,FALSE,TRUE,FALSE,TRUE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:5048839-5049069,122.6374397,0.7529,0.2092,0.001024,0.8786,0.08894,-0.3944,0.8488,-0.1536,FALSE,TRUE,FALSE,TRUE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:5049667-5049743,30.98677611,0.4214,0.6938,0.8701,0.1332,0.002888,-1.107,0.9011,-0.1843,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,group.3
scaffold_4:5049906-5050009,30.46217407,0.4017,0.6733,0.4277,0.4378,4.22E-06,-1.487,0.827,-0.2659,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,group.3
scaffold_4:50506654-50506743,14.41200988,0.6885,-0.5263,0.6791,-0.3772,0.7286,0.2097,0.4991,-0.8004,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50512904-50513061,29.28358375,0.1103,-1.083,0.9888,-0.01329,0.1549,0.5104,0.7362,0.3276,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50533661-50533750,10.7774585,0.8379,-0.3169,0.268,-0.8753,0.2322,0.672,0.9136,0.2188,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50545750-50545868,17.02053895,0.9707,-0.06331,0.3757,-0.7105,0.6306,-0.301,0.2891,1.019,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50551771-50551936,27.56630671,0.1079,-1.093,0.01234,-1.112,0.5636,-0.2639,0.4959,-0.7083,TRUE,FALSE,FALSE,FALSE,intergenic,TRUE,TRUE,FALSE,TRUE,FALSE,group.5
scaffold_4:5056138-5056304,177.4291886,0.7663,0.1858,0.03944,0.5789,0.2587,-0.2614,0.3419,-0.4287,TRUE,FALSE,FALSE,FALSE,intergenic,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:5056973-5057056,15.41371688,0.4252,1.113,0.8931,0.154,0.0501,0.9235,0.9548,-0.1138,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50578278-50578390,20.17726941,0.7749,0.378,0.9359,-0.08696,0.1552,-0.6976,0.6416,-0.5912,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,TRUE,FALSE,FALSE,not dynamic not in group
scaffold_4:50583603-50583683,11.28035965,0.8042,0.4012,0.9915,0.01574,0.03115,-1.255,0.9664,0.1134,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,group.13
scaffold_4:5058691-5058834,32.70153105,0.9676,0.06463,0.3076,0.6796,0.09441,-0.7385,0.5162,-0.6982,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,TRUE,FALSE,FALSE,not dynamic not in group
scaffold_4:50590806-50590921,13.22478369,0.9455,-0.1376,0.6548,-0.4771,0.6445,0.3242,0.8771,0.325,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:5062991-5063079,12.33895609,0.5702,0.8493,0.3867,0.6576,0.8139,0.1236,0.561,0.5436,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50642141-50642309,16.33929595,0.5716,-0.5845,0.3079,-0.7076,0.3911,0.4299,0.7335,0.397,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50655179-50655364,20.67726459,0.5701,-0.5663,0.2162,-0.7437,0.839,0.1085,0.4689,0.6391,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:506700-506960,104.4465703,0.744,0.2874,0.2004,0.5858,0.09599,-0.5341,0.8047,0.2624,FALSE,TRUE,FALSE,FALSE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50687044-50687422,80.7235663,0.9211,0.1311,0.4332,0.5129,0.04086,-0.8315,0.9288,-0.1603,FALSE,TRUE,FALSE,TRUE,promoter,FALSE,FALSE,TRUE,TRUE,FALSE,not dynamic not in group
scaffold_4:50688925-50689014,22.90053503,0.996,0.007041,0.9974,0.002579,0.000359,-1.356,0.6873,-0.4673,FALSE,TRUE,FALSE,FALSE,promoter,FALSE,FALSE,FALSE,FALSE,FALSE,group.5
scaffold_4:50689604-50689768,90.04144287,0.9628,0.05192,0.6901,0.2287,0.9682,0.01679,0.9969,-0.005451,FALSE,FALSE,FALSE,TRUE,exon,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50704312-50704419,16.81521798,0.3108,1.028,0.8917,0.1265,0.1658,-0.5995,0.8864,-0.2249,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50717700-50717856,53.15382699,0.6176,0.3988,0.982,-0.01724,0.4553,0.2508,0.9964,-0.005638,FALSE,TRUE,FALSE,TRUE,promoter,FALSE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50726886-50727205,158.546482,0.03392,0.9125,0.06651,0.556,0.3755,0.2176,0.8258,0.1676,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50727289-50727384,25.79566072,0.6391,0.4621,0.9611,-0.04583,0.725,0.1595,0.5924,-0.4726,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:5073069-5073247,23.71855365,0.8945,0.1605,0.7955,-0.1981,0.1009,0.6143,0.4959,0.504,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_4:50730853-50730975,46.36419975,0.9533,-0.08126,0.2405,-0.7028,0.282,-0.484,0.7502,-0.4103,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50731166-50731391,153.8007726,0.6051,0.2647,0.8709,-0.06895,0.08422,-0.3491,0.8113,0.1605,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50732849-50733637,301.7342903,0.5624,0.3611,0.4273,0.3169,0.8261,0.06902,0.7389,0.2564,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50735424-50735543,34.72323312,0.7622,-0.3253,0.4209,0.4857,0.8255,0.09897,0.8133,0.2782,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50738551-50738928,63.0500512,0.6232,0.3418,0.9761,-0.01997,0.7071,-0.12,0.5698,0.354,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50740658-50740800,39.20788559,0.9486,-0.07077,0.8096,-0.1623,0.05627,0.6138,0.2406,0.6221,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50741946-50742264,81.91334255,0.976,0.03086,0.4265,-0.378,0.08743,0.5111,0.4123,0.5021,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50743755-50743962,58.10747191,0.6357,0.3178,0.3024,-0.4121,0.2113,0.3418,0.9902,-0.01408,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50752583-50752689,25.08916784,0.7789,0.2893,0.2518,-0.6166,0.2683,0.427,0.9608,0.07588,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_4:50753159-50753466,46.48063589,0.9818,0.02353,0.9748,-0.02234,0.4915,-0.2211,0.9204,-0.1177,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50754299-50754403,25.56248985,0.9606,0.06228,0.5631,-0.3377,0.5272,-0.2505,0.1419,-0.9999,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50754895-50755054,37.46712297,0.8989,0.1408,0.4197,-0.4602,0.1095,0.5736,0.2166,0.7382,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50757934-50758118,36.7430179,0.5241,0.5343,0.5134,-0.3671,0.07268,0.5967,0.7728,0.2738,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50762816-50762912,15.37096215,0.9821,-0.03712,0.799,0.2382,0.2778,0.4972,0.9819,0.04573,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50780888-50781013,17.21310525,0.9105,0.1481,0.7876,-0.2237,0.9843,-0.01081,0.7344,0.3653,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50785436-50785516,18.59356987,0.9841,0.02988,0.6891,0.2909,0.2662,-0.4567,0.9935,0.01431,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50802385-50802566,22.3970803,0.5466,-0.5924,0.3696,-0.58,0.9587,0.02907,0.3069,0.791,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50806408-50806501,17.62109887,0.7988,-0.3296,0.9828,-0.02479,0.1916,-0.629,0.8468,-0.3177,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50806616-50806707,18.31928474,0.7796,-0.308,0.9879,-0.01509,0.5017,-0.2866,0.8756,0.2078,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50813300-50813503,110.709089,0.5174,0.3962,0.212,0.4579,0.001057,-0.7807,0.827,-0.1896,TRUE,FALSE,FALSE,FALSE,intergenic,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50813947-50814190,178.8346899,0.7511,0.3522,0.6335,0.3378,0.004483,-1.109,0.9841,0.0433,FALSE,TRUE,FALSE,TRUE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,group.3
scaffold_4:50815188-50815270,42.35388886,0.5547,0.4484,0.9126,-0.07699,0.148,-0.4551,0.7645,0.2706,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50815469-50815574,42.59180182,0.9891,-0.01567,0.6002,0.2933,0.7012,-0.1429,0.3591,0.5578,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50816618-50816789,92.27957769,0.007973,1.215,0.1476,-0.5359,0.1208,-0.4339,0.6552,-0.3321,FALSE,FALSE,TRUE,FALSE,intron,FALSE,TRUE,TRUE,TRUE,FALSE,group.7
scaffold_4:50819203-50819434,94.11398782,0.8869,-0.1234,0.9698,-0.02603,0.9779,-0.01029,0.06712,0.8126,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50819579-50819687,54.38076833,0.9018,-0.1017,0.6052,-0.2453,0.9809,0.008605,0.04465,0.7616,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50823108-50823476,128.7747148,0.7088,-0.2801,0.8868,0.08811,0.4346,0.2425,0.8264,0.2084,FALSE,TRUE,TRUE,TRUE,promoter,FALSE,FALSE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:5082426-5082689,49.0833535,0.9172,0.1155,0.6072,-0.3085,0.2214,0.4397,0.8724,-0.1964,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_4:50829455-50829694,63.38330096,0.2668,0.6972,0.4001,-0.3838,0.02803,0.6098,0.002406,1.076,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,group.12
scaffold_4:50831124-50831265,45.92529073,0.9473,0.0895,0.7636,-0.2316,0.09099,-0.6988,0.9038,0.1959,TRUE,FALSE,FALSE,FALSE,intergenic,TRUE,TRUE,TRUE,TRUE,FALSE,not dynamic not in group
scaffold_4:50833362-50833491,30.21346279,0.9335,-0.08741,0.1013,-0.7619,0.8535,-0.08293,0.8754,0.1807,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50834785-50835104,59.02785423,0.6625,0.3134,0.9764,-0.01944,0.8998,0.04239,0.002742,0.9974,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:5084173-5084446,52.33042935,0.8516,0.2146,0.6302,0.3279,0.614,0.224,2.77E-06,-2.442,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,TRUE,FALSE,group.6
scaffold_4:50849204-50849364,25.90048516,0.5077,-0.641,0.6684,-0.3176,0.4296,-0.3666,0.2956,0.8278,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,TRUE,not dynamic not in group
scaffold_4:5085360-5085550,54.89169931,0.753,-0.219,0.6934,-0.1872,0.2682,0.2957,0.4158,0.3937,FALSE,FALSE,TRUE,FALSE,intron,FALSE,TRUE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50857145-50857371,47.54037244,0.8919,-0.1365,0.9891,0.01197,0.2217,0.4151,0.9476,0.08848,TRUE,FALSE,FALSE,FALSE,intergenic,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50868895-50869036,19.36563937,0.6411,0.5089,0.4429,-0.5276,0.6701,0.2153,0.7408,0.3762,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,TRUE,not dynamic not in group
scaffold_4:50880606-50880776,30.42957647,0.4388,-0.7207,0.9052,0.112,0.01432,0.9221,0.9372,0.1222,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:5088299-5088388,17.42594406,0.9706,-0.05633,0.8695,-0.1541,0.4659,0.3471,0.6745,-0.4685,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50901852-50901993,33.1909093,0.5193,0.6701,0.5768,0.3961,0.8757,-0.08057,0.9367,0.1357,FALSE,TRUE,FALSE,TRUE,promoter,FALSE,FALSE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50902148-50902562,326.191518,0.5359,0.4979,0.3733,0.459,0.00332,-0.9396,0.9372,-0.1173,FALSE,TRUE,FALSE,TRUE,promoter,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50907763-50907838,17.3847709,0.4524,0.7009,0.2874,-0.6357,0.8091,-0.1217,0.4426,-0.6688,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50917339-50917450,18.09830958,0.8788,-0.1954,0.6503,-0.3399,0.6058,-0.255,0.5924,0.5347,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50920329-50920563,37.32359738,0.8668,0.1579,0.607,-0.276,0.0136,-0.7669,0.6745,-0.3801,FALSE,FALSE,TRUE,TRUE,exon and intron,FALSE,TRUE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_4:50928580-50928773,47.06824376,0.6009,-0.3933,0.8832,-0.09751,0.2958,0.3299,0.7036,0.2993,FALSE,FALSE,TRUE,FALSE,intron,FALSE,TRUE,FALSE,TRUE,TRUE,not dynamic not in group
scaffold_4:50930457-50930554,18.10158998,0.501,-0.8948,0.7884,0.293,0.5963,-0.3396,0.6903,0.6114,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:50930948-50931080,58.03641849,0.6616,-0.351,0.7054,0.2121,0.3794,-0.2895,0.685,0.3379,FALSE,FALSE,TRUE,FALSE,intron,TRUE,TRUE,TRUE,TRUE,TRUE,not dynamic not in group
scaffold_4:50952130-50952217,11.63110507,0.4551,-0.907,0.4868,0.6218,0.4559,-0.4226,0.9271,0.1874,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:5095371-5095474,16.76723579,0.8121,0.3289,0.6702,-0.3673,0.1097,0.7506,0.7497,-0.4151,FALSE,FALSE,FALSE,TRUE,exon,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:5096057-5096321,40.39685322,0.9734,0.03952,0.4764,-0.4127,0.9312,-0.04033,0.6508,-0.4213,FALSE,TRUE,FALSE,TRUE,promoter,FALSE,FALSE,FALSE,TRUE,FALSE,not dynamic not in group
scaffold_4:51003631-51003727,16.01193105,0.8071,0.3403,0.5871,0.456,0.1248,-0.7454,0.9827,0.05125,TRUE,FALSE,FALSE,FALSE,intergenic,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
scaffold_4:51007199-51007324,16.19822693,0.6036,0.6,0.6555,-0.3396,0.2116,-0.5754,0.8756,0.2472,FALSE,FALSE,TRUE,FALSE,intron,FALSE,FALSE,FALSE,FALSE,FALSE,not dynamic not in group
